Dialogue_ID,Utterance_ID,Utterance,Speaker,Emotion
78,21,"Are you going to refund us for our luggage, refund us for our tickets for this?",Robert,frustration
28,25,"No, it's--",John,frustration
10,13,Whose is it?,James,neutral
26,51,I think you're talking nonsense.,Mary,happiness
42,82,This is the end.  Finally and forever.  Do you hear me?  The end.,Patricia,anger
18,68,[BREATHING],James,frustration
49,11,"Oh my Gosh, that's so cool.",Patricia,excited
92,30,Yeah.  I'll help plan.,Michael,excited
97,2,"Um, I basically, um I- I ordered some food",Michael,neutral
87,15,Why not?,Robert,frustration
10,68,So what do you think?,James,happiness
65,45,"Oh, well, I'm sorry about that. Umm- We-",Jennifer,neutral
66,33,"All right. All right. Just come on, sit down.",Robert,frustration
85,23,I guess that's why I came.,Jennifer,happiness
19,15,He sick for awhile?,Mary,sadness
72,58,"Okay. As I mentioned before, I said I had three very minute liquor glasses. That's hardly enough to get a child of two drunk.",Robert,anger
43,22,"Well, I'm sorry, sir, but we're not responsible.",Patricia,frustration
16,50,Will you help me plan?,James,excited
54,61,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",John,excited
94,0,Welcome to Northwest Airlines.  How can I help you?,Michael,frustration
63,48,I don't know.,Robert,sadness
22,2,It's been three and a half years.  Why all of a sudden?,Mary,anger
92,86,You don't look like you're going to faint.,Linda,excited
37,37,What have I got to hide?  What the hell is the matter with you Kate?,John,anger
34,15,"Yeah, no, definitely--It's gonna..",John,excited
85,73,And I didn't want to take any of it and I guess that included you.,Robert,sadness
9,58,"Aw, geez.",Mary,sadness
5,15,Oh.  She was there?,James,neutral
41,56,It burned my comb too and all the towels in the bathroom.,Patricia,happiness
21,76,"Yes, on this I would.",James,neutral
66,93,Tell me something.,Jennifer,neutral
28,17,I have my passport and I have my driver's license. And that's all I have.,Patricia,frustration
53,54,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",John,sadness
75,74,I'm so excited.  It's going to be great.,Robert,excited
40,90,Shh.  If we're very quiet the fish might come.,John,happiness
82,26,Tell them my name.  My name is Brent Backersen.,Robert,neutral
64,36,Yeah. It's really cool.,Jennifer,happiness
93,5,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,Linda,frustration
69,52,"No, for God's sakes, we've never seen the grunions. We're not going to see them.",Jennifer,frustration
96,69,"I don't know are you, like, I don't know.  Are you, like, available or anything?",Michael,neutral
81,44,What?  No.  That's way too complicated.  Look--,Jennifer,frustration
14,22,"I don't where it is though, I don't have with me.  Can I get it from somewhere?  I mean...",James,frustration
45,51,"Golly, it just makes me all like romantic inside, like I really want that to happen to me. [LAUGHTER]",Patricia,excited
25,33,You don't understand anything I'm saying.,Mary,frustration
74,73,You're smart.  You could go back to school--,Jennifer,frustration
23,6,Why not?,James,sadness
56,27,flippancy brings out the acid in their damned sweetness in light.,John,excited
73,0,"Hey listen here missy, I've been in this line for an hour and now I'm finally here.  So you're going to take my application.",Robert,frustration
0,19,"A birth certificate, a passport...a student ID; didn't you go to school?  Anything?",James,frustration
24,33,What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?,James,frustration
3,59,...you can't get a job and refuse to have a resume.,James,frustration
7,9,"He's dreaming of him again, walking around.",Mary,neutral
33,14,And his whole family was there.,Patricia,sadness
40,25,"No, of course not.",John,frustration
80,30,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown.",Jennifer,happiness
13,54,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",James,anger
76,48,I'm not cut to be a receptionist.,Robert,frustration
96,121,Right or you can run for student counsel.,Michael,neutral
12,25,Don't laugh at me.  I'm being serious.,Mary,happiness
56,16,"Things that ought to matter dreadfully don't matter at all when one's is happy, do they?",John,happiness
25,86,"You are the one who probably wishes he was with somebody else, someone who didn't take everything so seriously, someone who would enjoy yourself.",Mary,sadness
70,68,Right.,Robert,frustration
59,55,I will come back.,Jennifer,sadness
58,9,She- she probably doesn't even work here.,Robert,neutral
91,18,You're a smart person.  There are other things you can do.,Michael,frustration
68,55,You should tell me.,Jennifer,sadness
83,40,You know it's not just my business.,Robert,frustration
55,41,I'd rather not remember some things. I would rather not hope for some things.,Patricia,sadness
77,40,Don't yell at me.,Robert,anger
37,8,How do you know he's even thinking of it?,John,neutral
27,32,"Don't be stupid, what?",Mary,anger
28,30,"Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",Patricia,frustration
53,60,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,John,sadness
2,42,"But the pennies always get you because you end up spending like, you know, fifty bucks.",James,neutral
75,58,Two and ...  We love each other. Yeah.,Robert,happiness
79,18,You know a stupid case of drunk driving it's just...,Robert,sadness
54,22,You think they can hear us talk or feel the vibrations in the sand when we move around?,John,excited
36,64,"I don't want a diagram.  Umm-- He thinks he's coming back, Chris.  You marry that girl and you're pronouncing him dead.",Patricia,frustration
78,34,"Sir, please calm down.",Jennifer,frustration
97,15,"Can you be a little more specific, sir?",Linda,neutral
92,24,Thanks. Thanks a lot.  You're really helping the Excitement here. I hope no one dies.,Linda,excited
87,1,About what?,Jennifer,anger
42,91,You're a evil vampire and I hope to God I never see you again as long as I live.,John,anger
49,4,U.S.C..,John,excited
63,35,What was her name?,Robert,sadness
19,2,"Just kind of feel numb, you know.",James,sadness
86,56,"I mean, think about this, I know you're not interested but just think about this for a minute.",Robert,excited
66,24,You can't tell him that.,Jennifer,frustration
98,1,He saw it.,Michael,neutral
72,76,I will not. Go away. Go away. I hate you.,Jennifer,anger
49,42,So you know what you are going to do there?,Patricia,happiness
63,16,"His poor parents. You know, it's their only son.",Jennifer,sadness
66,19,Being dishonest with him. That kind of thing always pays off and now it's paying off.,Robert,neutral
16,46,[GARBAGE] She's got to be loaded.  fifty thousand dollars.  That's incredible.,Mary,excited
42,36,"No, it isn't.",Patricia,frustration
4,64,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--",James,neutral
34,3,I got into U.S.C.,Patricia,excited
22,12,Listen. Line. You can't read her mind.,James,frustration
92,88,I'm getting a little weak in the knees.,Michael,excited
11,43,I'd rather not remember some things.  I'd rather not hope for some things.,Mary,sadness
21,58,"That's a good answer but it doesn't answer anything.  You haven't seen her since you went away to war, it's been five years.",Mary,anger
66,84,I'll get out. I'll marry her somewhere else. Maybe New York.,Robert,neutral
10,23,"Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.",James,neutral
26,79,"Utterly, utterly ridiculous.",Mary,happiness
36,60,Because it is.,John,neutral
41,41,So is everyone else in the long run.,John,neutral
5,5,No.,Mary,sadness
9,70,I just want you to know Annie.,James,neutral
89,10,You let him kiss you. You said so.  What of it?,Robert,anger
70,52,No.,Jennifer,frustration
82,30,"I, I, I don't want a contract. Okay. I don't want any contracts.",Jennifer,frustration
93,8,I don't know.,Michael,neutral
20,43,It's pretty wild.,James,happiness
40,86,"Well, then we don't need glasses.",Patricia,happiness
59,67,"How is she going to feel the first year in school, no mom.",Robert,sadness
15,35,I know.,James,sadness
61,47,[BREATHING],Jennifer,frustration
96,66,That is why I got accepted.,Linda,excited
81,52,Well I'm sure maybe there's a phone at work you could use.,Robert,neutral
40,19,Twice is every time we've tried. That's ever.,Patricia,frustration
74,62,What do you mean?,Robert,sadness
25,22,"Is not supposed to like anything.  We come down here, we look at the fish, they arrive, we go woo-ah fish.",James,frustration
6,2,Yeah. That is so awesome.,James,excited
80,13,No.  It's like it's harder than getting into Harvard.,Robert,excited
96,165,me.,Linda,excited
7,6,Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.,James,neutral
33,3,I'm sorry to hear about that.,John,neutral
23,9,[BREATHING] And then you've been kind of...,Mary,sadness
73,16,I think you're being a little condescending.,Jennifer,frustration
11,26,You don't understand anything I am saying.,Mary,frustration
29,17,You can just remember it for me.,Patricia,sadness
4,10,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.,James,neutral
42,53,I expect it's because you're drunk.,Patricia,frustration
34,60,I know.  I'm excited.,Patricia,excited
31,13,"There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...",John,neutral
41,20,"Meaning that sacred and beautiful thing, love?",John,neutral
36,37,You know it's not only my business.,John,frustration
26,20,[LAUGHTER] I think I shall do a court curtsey.,Mary,happiness
10,43,Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.,James,neutral
